ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005005809572237,https://ae01.alicdn.com/kf/S5b12def25323403089e87a57e6a11e8f7.jpg,,Yeezzi 2023 New Female Korean Fashion Floral Printed Split-Back Long Skirts Summer Casual Small Fresh Straight Skirt For Women,EUR 41.83,EUR 28.03,32%,EUR,8.0,EUR 2.24,8.0,EUR 2.24,99,91.4%,https://s.click.aliexpress.com/e/_o2emD3U,,,,,,
32768484325,https://ae01.alicdn.com/kf/S11cc854b9f4942f7808b0441dfe6bbb28.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/228778456/p/1/e/6/t/10301/1100093960245.mp4,ZADORIN S-5XL Mink Coats Autumn Winter Fluffy Black Faux Fur Coat Women Elegant Thick Warm Faux Fur Jackets For Women 2024 Tops,EUR 83.80,EUR 41.90,50%,EUR,8.0,EUR 3.35,8.0,EUR 3.35,3158,96.2%,https://s.click.aliexpress.com/e/_olUUp5s,,,,,,
1005004517626116,https://ae01.alicdn.com/kf/Sf8aeef35a0eb46a497f31616da2f55f3R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2659824063/p/1/e/6/t/10301/1100146096796.mp4,L-4XL Plus Size Tops Rhinestone Graphic T-shirts Luxury Large Size Tunic for Women Men Summer Cotton Women's Clothing Chubby Y2K,EUR 17.11,EUR 16.33,4%,EUR,8.0,EUR 1.31,8.0,EUR 1.31,224,97.6%,https://s.click.aliexpress.com/e/_oo9d2ae,,,,,,
1005001799489155,https://ae01.alicdn.com/kf/S8fb1a1c359c14f188950d471c903666fh.jpg,,Missord White Sequin Wedding Party Dress Elegant Women Halter Sleeveless Tassel Beading Bodycon Prom Evening Dresses Long Gown,EUR 73.66,EUR 43.46,40%,EUR,8.0,EUR 3.48,8.0,EUR 3.48,34,95.0%,https://s.click.aliexpress.com/e/_oCsUWki,PNDNZDRXIFXK,2024-05-01 00:00:00,2024-05-15 23:59:59,EUR 4.75,395,EUR 42.78
1005003462649383,https://ae01.alicdn.com/kf/S75f823bc0e5a49d38727b2ab4e11b96bd.jpg,,CHIC VEN Women Wool Blend Coat Solid Mid Long Woolen Blazer Thick Warm Blouse Women's Overcoat Office Lady Tops Autumn Winter,EUR 78.64,EUR 73.75,6%,EUR,8.0,EUR 5.90,8.0,EUR 5.90,517,95.8%,https://s.click.aliexpress.com/e/_ooWhcOe,,,,,,
1005003524384212,https://ae01.alicdn.com/kf/He25ef9485595439e918504ffaba70289c.jpg,,Chic Solid Hollow-out V Neck Lace Blouse Floral Patterns Embroidery Decoration Casual Women Shirt Puff Sleeved Half Cotton Tops,EUR 21.78,EUR 14.16,34%,EUR,8.0,EUR 1.13,8.0,EUR 1.13,257,92.2%,https://s.click.aliexpress.com/e/_opifF8q,,,,,,
1005003241514483,https://ae01.alicdn.com/kf/S0f7bc5355d5b4c02a54ba8d0305b81a4R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3332027624/p/1/e/6/t/10301/338802102096.mp4,Women's 93% Mulberry Silk 7% Spandex 19 momme satin Silk Buttons down long sleeve shirt Top Blouse office work M L XL MM161,EUR 43.23,EUR 43.23,0%,EUR,8.0,EUR 3.46,8.0,EUR 3.46,151,93.5%,https://s.click.aliexpress.com/e/_oDkUxGA,,,,,,
1005005283498039,https://ae01.alicdn.com/kf/S568316f4d04e4e42b399a3b4e68ce70aC.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/251692622/p/1/e/6/t/10301/1100129447742.mp4,2023 Spring Pink Floral Elegant Dress Women Bandage Lace Print Sweet Vintage Dress Puff Sleeve Kawaii Dress Women Princess Fairy,EUR 39.62,EUR 21.79,45%,EUR,8.0,EUR 1.74,8.0,EUR 1.74,194,91.0%,https://s.click.aliexpress.com/e/_oEISpXk,,,,,,
1005005399063058,https://ae01.alicdn.com/kf/S2638ba55e54645cf98272d46cb1b662dQ.jpg,,Women Clothes Simple Casual Solid Loose Elegant Basic Thin Knit T Shirts Summer V Neck Three Quarter Sleeve Pullover Tops Female,EUR 19.08,EUR 15.26,20%,EUR,8.0,EUR 1.22,8.0,EUR 1.22,125,96.8%,https://s.click.aliexpress.com/e/_oFumk7Y,,,,,,
1005003554059657,https://ae01.alicdn.com/kf/S88cce777338b42c081a6b0837e8fe7e20.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/252629923/p/1/e/6/t/10301/4000094094999.mp4,Jeans for Women mom Jeans blue gray black Woman High Elastic  40 Stretch Jeans female washed denim skinny pencil pants,EUR 18.15,EUR 17.75,2%,EUR,8.0,EUR 1.42,8.0,EUR 1.42,204,93.8%,https://s.click.aliexpress.com/e/_oFZW3nU,,,,,,
1005005610424624,https://ae01.alicdn.com/kf/S9d5e43411af14019ba0485e180149f9bP.jpg,,Women Vintage Elastic Low Waist Cargo Shorts Summer Casual Solid short overalls pants with Pockets for Nightclub Streetwear,EUR 11.44,EUR 11.44,0%,EUR,8.0,EUR 0.92,8.0,EUR 0.92,103,93.3%,https://s.click.aliexpress.com/e/_oCPpQWQ,,,,,,
1005004986856559,https://ae01.alicdn.com/kf/Scc185caea32841c291d347838f46c8daa.jpg,,ROSEGAL Plus Size Gothic Asymmetrical Women's Clothing Long Tops Choker Lace Up Cutout Dress Black Dresses Tees Dual Use,EUR 31.27,EUR 17.20,44%,EUR,8.0,EUR 1.38,8.0,EUR 1.38,28,96.7%,https://s.click.aliexpress.com/e/_oDhtxBk,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005006053801857,https://ae01.alicdn.com/kf/S61a5226aa27943a98d7a8c102b74b586U.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/205979588/p/1/e/6/t/10301/1100192337031.mp4,Beachapche   Straight Jeans Women Holes Pearls Diamond Rhinstones Solid High Waist Fashion Cotton High Street Denim Pants,EUR 71.23,EUR 71.23,0%,EUR,8.0,EUR 5.70,8.0,EUR 5.70,172,100.0%,https://s.click.aliexpress.com/e/_oBVUg9M,,,,,,
1005004564820547,https://ae01.alicdn.com/kf/S84a04fe66b51473f9d3377817c9cadc0L.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/229553991/p/1/e/6/t/10301/1100070960243.mp4,Women's Tracksuit Shorts Yoga Set With Pocket High Waist Sportswear Bra Fitness Workout Leggings Cycling Gym Shorts Sports Suit,EUR 12.47,EUR 11.80,5%,EUR,8.0,EUR 0.94,8.0,EUR 0.94,627,94.7%,https://s.click.aliexpress.com/e/_oDKo1po,,,,,,
1005001521190338,https://ae01.alicdn.com/kf/S56aaa9aee21845c3a59b7ca8aca4b140a.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3872559624/p/1/e/6/t/10301/295090674192.mp4,Satin Women's Shirt Long Sleeve Fashion Woman Blouse 2023 Solid Top Female Shirts and Blouse Basic Ladies Tops OL Women Clothing,EUR 23.83,EUR 11.67,51%,EUR,8.0,EUR 0.93,8.0,EUR 0.93,1032,92.9%,https://s.click.aliexpress.com/e/_oFrNska,,,,,,
1005006371884839,https://ae01.alicdn.com/kf/Sb0a98b20cf9e4ef8b4b7cd834c1405bbp.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671610634/p/1/e/6/t/10301/1100213219934.mp4,DEEPTOWN Elegant Long Pleated Skirt Women Spring Autumn Solid Elastic Waist A-line Slim Luxury Midi Skirt Vintage Female,EUR 13.39,EUR 13.39,0%,EUR,8.0,EUR 1.07,8.0,EUR 1.07,481,90.0%,https://s.click.aliexpress.com/e/_olsCYSq,,,,,,
1005004428549021,https://ae01.alicdn.com/kf/S5328dc8bf41745278d3ac5bbb44a0107a.jpg,,ROSEGAL Plus Size Gothic Buckled Lace Up Midi Dress High Waist Sweetheart Neck Asymmetrical Half Zip Sleeveless Party Punk Dress,EUR 22.08,EUR 19.80,10%,EUR,8.0,EUR 1.58,8.0,EUR 1.58,109,97.1%,https://s.click.aliexpress.com/e/_oBzk9Si,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005006580176467,https://ae01.alicdn.com/kf/S909b7b5147d245508101f96b29b04cd5k.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/243036495/p/1/e/6/t/10301/1100224944582.mp4,AS 2024 spring summer maxi dress button design woman clothes full sleeve Ankle Length comfortable ribbing clothing,EUR 67.29,EUR 33.64,50%,EUR,8.0,EUR 2.69,8.0,EUR 2.69,1333,98.1%,https://s.click.aliexpress.com/e/_olSjFSS,,,,,,
1005003814898052,https://ae01.alicdn.com/kf/Hf1efeea45679494e95477aeaf7624014L.jpg,,Spring and Summer New Short-sleeved Women O-neck Slim Wool Cotton Blend Pullover Vest T-shirt Knitted Base Sweater,EUR 21.03,EUR 9.46,55%,EUR,8.0,EUR 0.76,8.0,EUR 0.76,766,93.9%,https://s.click.aliexpress.com/e/_oEK4EHG,,,,,,
1005006199466110,https://ae01.alicdn.com/kf/S121acddd12c346d497c9f90ca2e59208J.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/252548558/p/1/e/6/t/10301/1100192801924.mp4,Wefads Two Piece Set Women Office Elegant Simple Striped Printed Sleeveless Single Breasted Button VestTop A Line Skirt Sets,EUR 23.40,EUR 22.03,5%,EUR,8.0,EUR 1.76,8.0,EUR 1.76,159,95.2%,https://s.click.aliexpress.com/e/_okXuHb4,,,,,,
1005006234823401,https://ae01.alicdn.com/kf/S339be2a23a6e4588acf861547d070a06L.jpg,,KEYANKETIAN New Women's Terry fabric Low waist Y2K Mini Skirt Wide pleat Decoration Light grey Flounce A Line Skort Hot sweet,EUR 13.97,EUR 13.97,0%,EUR,8.0,EUR 1.12,8.0,EUR 1.12,1441,94.7%,https://s.click.aliexpress.com/e/_okHzVqa,,,,,,
1005005496117351,https://ae01.alicdn.com/kf/Sd8fb25f1d6df4505bf7d98d92964fc29p.jpg,,Women's Clothing Elegant All-match Solid Color Ice Silk T-shirt 2023 Summer Female Korean Simplicity Loose Short Sleeve Tops,EUR 17.63,EUR 11.46,34%,EUR,8.0,EUR 0.92,8.0,EUR 0.92,344,92.8%,https://s.click.aliexpress.com/e/_olcLYDy,,,,,,
1005004447551760,https://ae01.alicdn.com/kf/S4c4ea2b35992455b92ccad101911fe07a.jpg,,"ROSEGAL Plus Size Women Spaghetti Strap Dresses White Flounce Cold Shoulder Lace Sleeveless Knee-Length Bridesmaid,Party Dress",EUR 28.27,EUR 16.11,43%,EUR,8.0,EUR 1.29,8.0,EUR 1.29,20,100.0%,https://s.click.aliexpress.com/e/_op9A6vy,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005005739574677,https://ae01.alicdn.com/kf/S5d791ebadf3c4a53949cb2f92c5fabceb.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/240279047/p/1/e/6/t/10301/1100158825868.mp4,LGRQ Women's Trendy Tie-dyed Printed Irregular Hollow Out Design Long Sleeveless Dresses 2024 New Fashion Elegant Dress 19F1380,EUR 52.81,EUR 33.28,36%,EUR,8.0,EUR 2.66,8.0,EUR 2.66,50,91.7%,https://s.click.aliexpress.com/e/_opMdyvM,,,,,,
4001284405504,https://ae01.alicdn.com/kf/H133258f7983d44cb8c54ac9c4e50cda3k.jpg,,2023 Female  Slim O-Neck Pullover Cashmere Wool Blending Sweater Autumn And Winter Long-Sleeved Knit Bottoming Shirt Large Size,EUR 21.07,EUR 9.69,54%,EUR,8.0,EUR 0.78,8.0,EUR 0.78,79,100.0%,https://s.click.aliexpress.com/e/_oFr1U5c,,,,,,
1005005188989125,https://ae01.alicdn.com/kf/S785c98d27289428093ab3578be33f9day.jpg,,Korea Asymmetric Thickened Knitted Sweater Pullover Fashion Print Strap Dress Two Piece Elegant Women's Party Dress,EUR 37.63,EUR 17.31,53%,EUR,8.0,EUR 1.38,8.0,EUR 1.38,87,94.3%,https://s.click.aliexpress.com/e/_op7zVDC,,,,,,
4001240015962,https://ae01.alicdn.com/kf/H87097f50dde740d894222206022e61f2b.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2201299346283/p/1/e/6/t/10301/278110389523.mp4,Shascullfites Jeans Super Skinny Slim Fit Jeans Black High Waisted for Tall Women damskie Compression,EUR 15.16,EUR 14.48,4%,EUR,8.0,EUR 1.16,8.0,EUR 1.16,62,95.0%,https://s.click.aliexpress.com/e/_oD6ehr8,,,,,,
1005002899056711,https://ae01.alicdn.com/kf/Sc13002d2931f40fcae39b8476142f5652.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/17301414244/p/1/e/6/t/10301/316862519585.mp4,Missord Black Gold Sequin Maxi Evening Dress Elegant Women Spaghetti Strap V Neck Side Split Mermaid Party Prom Dresses Gown,EUR 66.16,EUR 42.34,36%,EUR,8.0,EUR 3.39,8.0,EUR 3.39,12,100.0%,https://s.click.aliexpress.com/e/_omVhZKK,PNDNZDRXIFXK,2024-05-01 00:00:00,2024-05-15 23:59:59,EUR 4.75,395,EUR 42.78
1005004643639623,https://ae01.alicdn.com/kf/Sda0576c7880b4e6c9ae6b594088935b2E.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/243973582/p/1/e/6/t/10301/1100192100291.mp4,Chic Printed Casual Office Shirts For Women Long Sleeve Silk Satin Fashion Women Blouses 2024 Elegant Female Tops Blusas Mujer,EUR 12.47,EUR 12.47,0%,EUR,8.0,EUR 1.00,8.0,EUR 1.00,93,97.8%,https://s.click.aliexpress.com/e/_omYTprG,,,,,,
1005005627233007,https://ae01.alicdn.com/kf/Sadb9ed60a2784fb99ddbf1d4aef0da834.jpg,,Summer Sleeveless Halter Long White Maxi Dress Elegant Tight Waist V-neck Beach Dress Robes Du Soir Evening Dresses Wedding Prom,EUR 23.75,EUR 23.75,0%,EUR,8.0,EUR 1.90,8.0,EUR 1.90,44,95.0%,https://s.click.aliexpress.com/e/_onAnFce,,,,,,
1005006354623940,https://ae01.alicdn.com/kf/Sef3fcca98fd74edfb21ba974a64fd4b7i.jpg,,ROSEGAL Plus Size Lace Up Raglan Sleeves Top Women Fall Two Tone Mixed Media Knitwear New Fashion Colorblock Pullovers T-shirts,EUR 43.77,EUR 21.01,51%,EUR,8.0,EUR 1.68,8.0,EUR 1.68,2,100.0%,https://s.click.aliexpress.com/e/_opV7rVC,,,,,,
1005002986480643,https://ae01.alicdn.com/kf/H76d46e20f77748e489054172d591329a2.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2211399881612/p/1/e/6/t/10301/324561725159.mp4,Elegant Princess Dress Women Vintage Lace-up Party Long Fairy Dresses for Women 2022 Spring Victorian Wedding Midi Dress Korean,EUR 37.53,EUR 20.64,45%,EUR,8.0,EUR 1.65,8.0,EUR 1.65,18,100.0%,https://s.click.aliexpress.com/e/_oplC694,,,,,,
1005002573346546,https://ae01.alicdn.com/kf/Hcb2691d99bd64515b2b076c28a1e2aadN.jpg,,Fashion Leopard Cardigans Women's Summer Blouses ZANZEA 2023 Casual Long Kimono Cape Female Lapel Tunic  Chemise,EUR 11.72,EUR 11.72,0%,EUR,8.0,EUR 0.94,8.0,EUR 0.94,166,96.9%,https://s.click.aliexpress.com/e/_omV9Nps,,,,,,
1005005324897907,https://ae01.alicdn.com/kf/S0180dea721ae413b9c1920fc87af2cfar.jpg,,LW Multicolor Two Pieces Lover Bear Cartoon Letter Print Short Sleeve Crew Neck T-shirt&Green Pants Set,EUR 13.73,EUR 13.44,2%,EUR,8.0,EUR 1.08,8.0,EUR 1.08,76,96.0%,https://s.click.aliexpress.com/e/_oBJrJaa,,,,,,
1005005919743864,https://ae01.alicdn.com/kf/S570122800d394760b2f04911b71e7e1dH.jpg,,2024 Green Velvet Patchwork Jacquard Midi Dress Women Chic Elegant Luxury Dress Autumn Winter Korean Vintage  Night Dress,EUR 57.54,EUR 35.68,37%,EUR,8.0,EUR 2.85,8.0,EUR 2.85,16,95.0%,https://s.click.aliexpress.com/e/_opvUyKW,,,,,,
1005005275914457,https://ae01.alicdn.com/kf/Sd7ab5a1c52104821a7c95f6b6c73d0d8j.jpg,,Fashion Tie-dyed Shorts Sunscreen Plaid Shirt Pink Bra Three-piece Elegant Women's Pants Set Summer Outfits Tracksuit for 2023,EUR 4.79,EUR 4.79,0%,EUR,8.0,EUR 0.38,8.0,EUR 0.38,123,87.9%,https://s.click.aliexpress.com/e/_okxCOKO,,,,,,
4000281525083,https://ae01.alicdn.com/kf/H5638b7fb83b74f09b7add1aa3881cb6bM.jpg,,Women's Dress Sequins Round Neck Long Sleeve Nightclub Slim Dress Glitter Shiny Party Bodycon Fashion Dress High Quality,EUR 15.20,EUR 15.20,0%,EUR,8.0,EUR 1.22,8.0,EUR 1.22,16,100.0%,https://s.click.aliexpress.com/e/_onCOpgQ,,,,,,
1005005991247293,https://ae01.alicdn.com/kf/S12fd6e9aaf73470981661e9c12fecbefD.jpg,,Rojita Japanese Sailor Collar Long Sleeve Dress for Women Spring Summer Sweet Lolita Bow Dress Shorts Suit Women's Two-Piece Set,EUR 112.86,EUR 56.42,50%,EUR,8.0,EUR 4.51,8.0,EUR 4.51,45,100.0%,https://s.click.aliexpress.com/e/_oplWbAS,,,,,,
1005002998663833,https://ae01.alicdn.com/kf/S0911003d8ef343e3913d4b92b8fa8c7cm.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/244229344/p/1/e/6/t/10301/1100186397163.mp4,Casual Two-Piece Sweater Cardigan Jacket Women Autumn New Womens Knitted Suit Fashion Baseball Sports Zip Top And Pants Set,EUR 23.59,EUR 23.59,0%,EUR,8.0,EUR 1.89,8.0,EUR 1.89,44,94.0%,https://s.click.aliexpress.com/e/_opuzlB4,,,,,,
1005005336322869,https://ae01.alicdn.com/kf/Sb36a7a42cd744568b37233eabdc6eda0t.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/240173095/p/1/e/6/t/10301/1100180828664.mp4,Clacive Fashion Loose Black Office Mini Dress Ladies Elegant Spliced O-Neck Long Sleeve High Waist Ruffle Dresses For Women 2023,EUR 20.69,EUR 20.69,0%,EUR,8.0,EUR 1.66,8.0,EUR 1.66,72,90.0%,https://s.click.aliexpress.com/e/_oBGScvU,,,,,,
1005005871120470,https://ae01.alicdn.com/kf/Sb6085aae980d467abe83bff77dd46baco.jpg,,ROSEGAL Gothic Jacquard Lace-up Corset Shirt Black 2023 Summer Fashion New Tops For Women Plus Size Streetwear Blouse Tee 4XL,EUR 52.76,EUR 19.52,63%,EUR,8.0,EUR 1.56,8.0,EUR 1.56,16,100.0%,https://s.click.aliexpress.com/e/_oCwlyVG,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005006150029224,https://ae01.alicdn.com/kf/S49ca0bd6448f486d8bb011a974fa0366p.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2679291256/p/1/e/6/t/10301/1100189934722.mp4,Long-sleeved women's sweater cashmere knit 100% pure merino wool cardigan O-neck cardigan sweater coat in spring and autumn.,EUR 36.41,EUR 16.38,55%,EUR,8.0,EUR 1.31,8.0,EUR 1.31,87,100.0%,https://s.click.aliexpress.com/e/_oD2xr1g,,,,,,
1005006435675305,https://ae01.alicdn.com/kf/S3c564e8a670341959f3295a32078c395R.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2677202074/p/1/e/6/t/10301/1100207766080.mp4,Womens Garters Suspender Belt Skirts Ladies Wet Look Mini Skirts Leather Garters with Metal Clips Clubwear Costume Underwear,EUR 23.48,EUR 12.91,45%,EUR,8.0,EUR 1.03,8.0,EUR 1.03,42,100.0%,https://s.click.aliexpress.com/e/_oD25WmO,,,,,,
1005004745155298,https://ae01.alicdn.com/kf/S6b4f850c51584780a43b9e86b033d4c7e.jpg,,2022 Spring Slim Blazer Dress Office Lady New Casual Button Belt Mini Dresses Women's Elegant Fashion Solid Color Party Vestidos,EUR 49.52,EUR 29.71,40%,EUR,8.0,EUR 2.38,8.0,EUR 2.38,89,98.2%,https://s.click.aliexpress.com/e/_oEsXpma,,,,,,
1005006046492712,https://ae01.alicdn.com/kf/S1ecb5f3cf46c4c9d933d65494b9d5ebb2.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/232906201/p/1/e/6/t/10301/1100213535752.mp4,Stripe Women Shirt Satin Vintage Shirt for Women 2023 Autumn Clothes Korean Fashion Shirts and Blouses Basic Elegant Womens Tops,EUR 13.48,EUR 12.96,3%,EUR,8.0,EUR 1.04,8.0,EUR 1.04,159,93.6%,https://s.click.aliexpress.com/e/_onuiDia,,,,,,
1005005967184615,https://ae01.alicdn.com/kf/S226d2bcaae7e4b70b99c0fe8f9d39c74Z.jpg,,Women New Fashion Female Spring Autumn 100% Pure Merino Wool Twisted  V-Neck Pullover Cashmere Sweater Hollow Out Clothing Top,EUR 52.35,EUR 20.94,60%,EUR,8.0,EUR 1.68,8.0,EUR 1.68,100,97.7%,https://s.click.aliexpress.com/e/_opG0pPk,,,,,,
1005005345895528,https://ae01.alicdn.com/kf/Se39e2d508dca4f0eaea9306ada248da3H.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/251692622/p/1/e/6/t/10301/1100133840339.mp4,2023 Summer Elegant Ruffles Fairy Dress Women Casual Sweet Lolita Party Dress Long Sleeve One Piece Dress Korean Female Fashion,EUR 34.51,EUR 20.71,39%,EUR,8.0,EUR 1.66,8.0,EUR 1.66,13,100.0%,https://s.click.aliexpress.com/e/_olZbkx0,,,,,,
1005002719839059,https://ae01.alicdn.com/kf/H6cf02c27f0524982aa0c1768c28e00b5v.jpg,,ZUOMAN Loose Print Mulberry Silk Maxi Dress Summer Vintage 4XL Plus Size Chiffon Dress Women Elegant Bodycon Party Vestidos,EUR 34.14,EUR 22.19,35%,EUR,8.0,EUR 1.78,8.0,EUR 1.78,17,93.3%,https://s.click.aliexpress.com/e/_o2eDxES,,,,,,
1005005457168013,https://ae01.alicdn.com/kf/Sd729a36a1ca9490fab0409528c639447E.jpg,,Semir Casual Pants Women Cool And Easy To Handle Suit Pants 2023 Summer Style Drape High Waist Wide Leg Commuting,EUR 26.85,EUR 23.88,11%,EUR,8.0,EUR 1.91,8.0,EUR 1.91,195,99.1%,https://s.click.aliexpress.com/e/_om8PbGW,,,,,,
1005006365653165,https://ae01.alicdn.com/kf/S74c2ae7f014d4d209c099bf5cf8021b7b.jpg,,ROSEGAL Plus Size Lapel Collar Jacket Black Coat Fluffy Fur Trim Sleeve Button Embossed Velvet Chain Belted Coat Women's Outwear,EUR 54.50,EUR 24.53,54%,EUR,8.0,EUR 1.96,8.0,EUR 1.96,40,98.0%,https://s.click.aliexpress.com/e/_ooJGHlC,,,,,,
1005005161933294,https://ae01.alicdn.com/kf/S823f5fc7d4504331ad3c0723f23ca336n.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/244396257/p/1/e/6/t/10301/1100119890422.mp4,Women Pants Sweatpants Casual Harem Pants Woman Clothes Traf Korean Style Loose Pantalones Mujer Ladies Bottom Capris Joggers,EUR 38.17,EUR 19.08,50%,EUR,8.0,EUR 1.53,8.0,EUR 1.53,6,100.0%,https://s.click.aliexpress.com/e/_oFtmNyI,,,,,,
1005005595634242,https://ae01.alicdn.com/kf/S36e4043be1b74ca39df399b0d2360aafQ.jpg,,High Waist Stretch Straight Jeans Korean Fashion Streetwear Y2k Jean Women New Trousers Style Women's Clothes 2023 Reviews Many,EUR 23.83,EUR 22.25,6%,EUR,8.0,EUR 1.78,8.0,EUR 1.78,70,97.0%,https://s.click.aliexpress.com/e/_ooJvbqE,,,,,,
1005005776384015,https://ae01.alicdn.com/kf/S2dce8e86b724496ba06d60cfc2e0c316D.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/229553991/p/1/e/6/t/10301/1100158670698.mp4,TRY TO BN Fitness Leggings Flare Yoga Pants High Waist Workout Seamless Sports Leggings Push Up Tights Women Gym Outfits Clothes,EUR 23.13,EUR 15.03,35%,EUR,8.0,EUR 1.20,8.0,EUR 1.20,19,100.0%,https://s.click.aliexpress.com/e/_oETIlK2,,,,,,
1005005856405711,https://ae01.alicdn.com/kf/Sa3940a24049c44d58bd945bba0fd817cH.jpg,,"ROSEGAL Plus Size White Lace Trim Hollow Out Tees Fashion V-Neck Cinched Flare Sleeves Tops Women Fall,Spring Streetwear T-Shirt",EUR 44.94,EUR 16.62,63%,EUR,8.0,EUR 1.33,8.0,EUR 1.33,18,96.7%,https://s.click.aliexpress.com/e/_oBWcDA6,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005005535516071,https://ae01.alicdn.com/kf/S889ae369768f4ffbb646b29d6ea7d64fL.jpg,,Light Blue Jeans Women Straight Leg Elastic Chic Boyfriend Pants Denim Streetwear Women Ladies Cargo Pants New Fashion 2023,EUR 17.08,EUR 17.08,0%,EUR,8.0,EUR 1.37,8.0,EUR 1.37,31,100.0%,https://s.click.aliexpress.com/e/_oFVSCOA,,,,,,
32378975922,https://ae01.alicdn.com/kf/Sd8be5a7260fa4b96a6a8e662a66b129ch.jpg,,Chemisier Femme Womens Tops Fashion 2022 Summer Linen White Shirt Women Long Sleeve Blouse Korean Woman Clothes Roupas Femininas,EUR 7.15,EUR 7.15,0%,EUR,8.0,EUR 0.57,8.0,EUR 0.57,240,94.0%,https://s.click.aliexpress.com/e/_okflQgi,,,,,,
1005005547764991,https://ae01.alicdn.com/kf/S910598ebd4de4e309cb7b3c2548ee44aj.jpg,,Women Slip Dress 100% Mulberry Silk Crepe Solid Colors Summer Sleeveless A-line Tank Dress Sleep dress M L XL XXL XXXL MM865,EUR 43.50,EUR 32.19,26%,EUR,8.0,EUR 2.58,8.0,EUR 2.58,43,93.3%,https://s.click.aliexpress.com/e/_oDOoPJc,,,,,,
1005004673019613,https://ae01.alicdn.com/kf/Seeb7e448292f4917957960c07f37e324V.jpg,,Fashion Woman Blouses 2022 Abstract Figure Print Lantern Sleeve Top Elegant Long Sleeve Shirt Oversized Loose Daily Streetwear,EUR 13.74,EUR 13.74,0%,EUR,8.0,EUR 1.10,8.0,EUR 1.10,137,91.3%,https://s.click.aliexpress.com/e/_ok7maEQ,,,,,,
1005004389151729,https://ae01.alicdn.com/kf/Sc30f47e60176471b852be1278d4d42aeL.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657762379/p/1/e/6/t/10301/1100175747897.mp4,ROSEGAL Plus Size Black High Waist Knee-Length Party Dress For Women Gothic Lace Up Buckles Sleeveless Backless Dresses Vestidos,EUR 22.04,EUR 19.76,10%,EUR,8.0,EUR 1.58,8.0,EUR 1.58,50,96.7%,https://s.click.aliexpress.com/e/_on0EKfs,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005005262203983,https://ae01.alicdn.com/kf/Sc2809286cc634bcdb822ebcd24e66fc0Z.jpg,,Retro Sweet Print Women Shirt V-neck Pleated Ruffle Design Female Chiffon Blouses Tie Up Baggy Soft Clothes Vintage Fashion New,EUR 37.68,EUR 18.84,50%,EUR,8.0,EUR 1.51,8.0,EUR 1.51,15,93.3%,https://s.click.aliexpress.com/e/_ooHVysE,,,,,,
